bench.id,benchnum,origin,mset,size,n.anom,n.norm,anomaly.rate.level,point.difficulty.level,clustering.algo,irrelevance.level,anomaly.rate,diff.mean,anom.diff.mean,norm.diff.mean,clusteredness.score,irrelevance.score,auc.ci.0.999,ap.ci.0.999
concrete_benchmark_0020,20,regression,concrete,465,237,228,ar-0,pd-0,none,ir-3,0.509677419354839,0.362907526228551,0.364447119944465,0.361307159076482,-0.434277150895273,1.37795964613644,0.558127914723518,0.593293642882699
concrete_benchmark_0021,21,regression,concrete,465,222,243,ar-0,pd-0,scatter,ir-0,0.47741935483871,0.362910299247491,0.361501027525199,0.364197782055512,-0.402490454788937,0,0.560263967671375,0.562363852847011
concrete_benchmark_0022,22,regression,concrete,465,237,228,ar-0,pd-0,scatter,ir-0,0.509677419354839,0.361965976692242,0.362529106426568,0.361380618152614,-0.404605791924905,0,0.558127914723518,0.593293642882699
concrete_benchmark_0023,23,regression,concrete,465,219,246,ar-0,pd-0,scatter,ir-0,0.470967741935484,0.365820788061213,0.36725204230014,0.364546622702167,-0.250482566438389,0,0.560400193043026,0.556753633188805
concrete_benchmark_0024,24,regression,concrete,465,246,219,ar-0,pd-0,scatter,ir-0,0.529032258064516,0.365031861520466,0.36685517640144,0.362983754393894,-0.388236758491025,0,0.557077625570776,0.611814518773087
concrete_benchmark_0025,25,regression,concrete,465,229,236,ar-0,pd-0,scatter,ir-0,0.49247311827957,0.365353195254669,0.36586350783916,0.364858019060395,-0.318274672925901,0,0.558914976685664,0.577342839907213
concrete_benchmark_0026,26,regression,concrete,465,228,237,ar-0,pd-0,scatter,ir-1,0.490322580645161,0.36638294470481,0.367303578467186,0.36549727171822,-0.457967233169621,0.32313557768581,0.55916427936931,0.575175514041463
concrete_benchmark_0027,27,regression,concrete,465,246,219,ar-0,pd-0,scatter,ir-1,0.529032258064516,0.362752438823945,0.363903832977435,0.3614590919666,-0.357145501015085,0.32203153311832,0.557077625570776,0.611814518773087
concrete_benchmark_0028,28,regression,concrete,465,223,242,ar-0,pd-0,scatter,ir-1,0.479569892473118,0.368679924359759,0.365840303585798,0.371296599701054,-0.334651424428003,0.329483124248009,0.559982211021754,0.564513405652435
concrete_benchmark_0029,29,regression,concrete,465,247,218,ar-0,pd-0,scatter,ir-1,0.531182795698925,0.364677530902734,0.362143331539611,0.367548848529758,-0.226441287212608,0.316759211251419,0.556587304535156,0.613474552203375
concrete_benchmark_0030,30,regression,concrete,465,238,227,ar-0,pd-0,scatter,ir-1,0.511827956989247,0.366086061263106,0.364961940357265,0.367264654988172,-0.338706521592039,0.324374533136091,0.557898049087476,0.595348451573454
concrete_benchmark_0031,31,regression,concrete,465,241,224,ar-0,pd-0,scatter,ir-2,0.518279569892473,0.364280360073656,0.364226355754381,0.364338462935018,-0.331155679636671,0.797550261953007,0.557646710136337,0.601603095030033
concrete_benchmark_0032,32,regression,concrete,465,214,251,ar-0,pd-0,scatter,ir-2,0.460215053763441,0.362009491833694,0.363708702284388,0.360560762604814,-0.363513367407995,0.819478730806196,0.560896600513832,0.546176518009132
concrete_benchmark_0033,33,regression,concrete,465,234,231,ar-0,pd-0,scatter,ir-2,0.503225806451613,0.365480869631899,0.366449942868126,0.364499211028967,-0.337775370487424,0.807976379382623,0.558441558441558,0.587223804815241
concrete_benchmark_0034,34,regression,concrete,465,240,225,ar-0,pd-0,scatter,ir-2,0.516129032258065,0.359767900535921,0.359436068340003,0.360121854878233,-0.380064600289551,0.809010601391937,0.557685185185185,0.599694134775606
concrete_benchmark_0035,35,regression,concrete,465,250,215,ar-0,pd-0,scatter,ir-2,0.537634408602151,0.362438023246501,0.364629787907343,0.359889459687383,-0.413965753090382,0.802201942219674,0.556948837209302,0.619897350151199
concrete_benchmark_0036,36,regression,concrete,465,251,214,ar-0,pd-0,scatter,ir-3,0.539784946236559,0.36511969086767,0.366122245436208,0.363943797425133,-0.388102898885329,1.34537295296973,0.556354023159698,0.622030964694851
concrete_benchmark_0037,37,regression,concrete,465,233,232,ar-0,pd-0,scatter,ir-3,0.501075268817204,0.364444999333765,0.363839816363971,0.365052790850843,-0.394254855946733,1.39781374275738,0.558753884860145,0.585442525686174
concrete_benchmark_0038,38,regression,concrete,465,240,225,ar-0,pd-0,scatter,ir-3,0.516129032258065,0.357929388376547,0.361925003440826,0.35366739897465,-0.401418126097776,1.40739668238704,0.557685185185185,0.599694134775606
concrete_benchmark_0039,39,regression,concrete,465,233,232,ar-0,pd-0,scatter,ir-3,0.501075268817204,0.363680735782251,0.365453045974082,0.36190078632235,-0.339903415234159,1.35315226550053,0.558753884860145,0.585442525686174
concrete_benchmark_0040,40,regression,concrete,465,243,222,ar-0,pd-0,scatter,ir-3,0.52258064516129,0.360602016943891,0.363751721461715,0.357154367404112,-0.432443409749048,1.37253185328954,0.557409261112965,0.605740562891313
concrete_benchmark_0041,41,regression,concrete,465,224,241,ar-0,pd-0,cluster,ir-0,0.481720430107527,0.362337859214256,0.360538950114684,0.364009874310953,0.0107099221820356,0,0.559480605364553,0.567227897729564
concrete_benchmark_0042,42,regression,concrete,465,261,204,ar-0,pd-0,cluster,ir-0,0.561290322580645,0.364976383975923,0.362762092424526,0.367809374637269,0.00102934554066727,0,0.555536774096612,0.641823973010609
concrete_benchmark_0043,43,regression,concrete,465,250,215,ar-0,pd-0,cluster,ir-0,0.537634408602151,0.361117894997129,0.358572759335694,0.364077355068564,0.00673444624445697,0,0.556948837209302,0.619897350151199
concrete_benchmark_0044,44,regression,concrete,465,226,239,ar-0,pd-0,cluster,ir-0,0.486021505376344,0.36487243544639,0.364468699663844,0.3652542107052,0.00215755986616205,0,0.559429036916355,0.57075564932781
concrete_benchmark_0045,45,regression,concrete,465,231,234,ar-0,pd-0,cluster,ir-0,0.496774193548387,0.35964921134756,0.358164652889258,0.361114737005114,0.0140714529752962,0,0.558922577422578,0.580848488575315
concrete_benchmark_0046,46,regression,concrete,465,228,237,ar-0,pd-0,cluster,ir-1,0.490322580645161,0.364877941604976,0.363599596772923,0.366107741696571,0.00146107027012605,0.339104618083015,0.55916427936931,0.575175514041463
concrete_benchmark_0047,47,regression,concrete,465,241,224,ar-0,pd-0,cluster,ir-1,0.518279569892473,0.365080277349992,0.363184072717064,0.367120390370241,0.00234687074222925,0.359652683775595,0.557646710136337,0.601603095030033
concrete_benchmark_0048,48,regression,concrete,465,222,243,ar-0,pd-0,cluster,ir-1,0.47741935483871,0.365001878147069,0.361254385362065,0.368425513530899,0.00361144514938766,0.343354258209206,0.560263967671375,0.562363852847011
concrete_benchmark_0049,49,regression,concrete,465,234,231,ar-0,pd-0,cluster,ir-1,0.503225806451613,0.366185907221743,0.362290492523991,0.370131911720764,0.00408998885296507,0.339104153382773,0.558441558441558,0.587223804815241
concrete_benchmark_0050,50,regression,concrete,465,217,248,ar-0,pd-0,cluster,ir-1,0.466666666666667,0.363782742517288,0.362297656189213,0.365082193054353,0.00315194235440938,0.365989566712199,0.560762617065558,0.552723729321202
concrete_benchmark_0051,51,regression,concrete,465,236,229,ar-0,pd-0,cluster,ir-2,0.50752688172043,0.361517850016114,0.360319902723036,0.362752415785399,0.016190106358901,0.874882840261746,0.55832286655318,0.590763146654912
concrete_benchmark_0052,52,regression,concrete,465,252,213,ar-0,pd-0,cluster,ir-2,0.541935483870968,0.364655460348239,0.362921796855518,0.366706555184697,0.00371997008683896,0.926877638204187,0.556505700871898,0.62354506013565
concrete_benchmark_0053,53,regression,concrete,465,220,245,ar-0,pd-0,cluster,ir-2,0.473118279569892,0.364690721644993,0.36229041939772,0.366846095091524,0.00550064213439648,0.858917025979742,0.560315417439704,0.558746234990729
concrete_benchmark_0054,54,regression,concrete,465,220,245,ar-0,pd-0,cluster,ir-2,0.473118279569892,0.363731399095107,0.361811185257697,0.365455672745026,0.0189200107350844,0.880256276489504,0.560315417439704,0.558746234990729
concrete_benchmark_0055,55,regression,concrete,465,242,223,ar-0,pd-0,cluster,ir-2,0.520430107526882,0.363080193087747,0.363041759662339,0.363121901109938,0.00854775874028997,0.918585440907924,0.557777118926732,0.603446630109346
concrete_benchmark_0056,56,regression,concrete,465,241,224,ar-0,pd-0,cluster,ir-3,0.518279569892473,0.363398800054261,0.361485887922697,0.365456888552953,0.00047342568563743,1.46626685891969,0.557646710136337,0.601603095030033
concrete_benchmark_0057,57,regression,concrete,465,223,242,ar-0,pd-0,cluster,ir-3,0.479569892473118,0.364800142231421,0.364233511864737,0.365322285089977,0.0068058636993391,1.47253168992628,0.559982211021754,0.564513405652435
concrete_benchmark_0058,58,regression,concrete,465,226,239,ar-0,pd-0,cluster,ir-3,0.486021505376344,0.364851783489512,0.362767071898456,0.366823100726243,0.0017856804284824,1.55457106534709,0.559429036916355,0.57075564932781
concrete_benchmark_0059,59,regression,concrete,465,229,236,ar-0,pd-0,cluster,ir-3,0.49247311827957,0.359064559845523,0.358864360798276,0.359258820785436,0.00322524835910051,1.51539050040149,0.558914976685664,0.577342839907213
concrete_benchmark_0060,60,regression,concrete,465,223,242,ar-0,pd-0,cluster,ir-3,0.479569892473118,0.36196087658902,0.358985234469065,0.364702893914433,0.0103552391123473,1.5319432072786,0.559982211021754,0.564513405652435
concrete_benchmark_0121,121,regression,concrete,465,210,255,ar-0,pd-2,none,ir-0,0.451612903225806,0.33313363065056,0.332538680860536,0.333623589301167,-0.178368881297045,0,0.561736694677871,0.538451243236987
concrete_benchmark_0122,122,regression,concrete,465,230,235,ar-0,pd-2,none,ir-0,0.494623655913978,0.333288425916351,0.333964812035942,0.332626430990793,-0.35563800480546,0,0.55900092506938,0.579096934875548
concrete_benchmark_0123,123,regression,concrete,465,226,239,ar-0,pd-2,none,ir-0,0.486021505376344,0.333307959218731,0.333497766272958,0.333128476397579,-0.364228320535962,0,0.559429036916355,0.57075564932781
concrete_benchmark_0124,124,regression,concrete,465,237,228,ar-0,pd-2,none,ir-0,0.509677419354839,0.333224972396476,0.334302318478783,0.33210509949513,-0.236496230445914,0,0.558127914723518,0.593293642882699
concrete_benchmark_0125,125,regression,concrete,465,245,220,ar-0,pd-2,none,ir-0,0.526881720430108,0.333274116858515,0.335439169314951,0.330863035713848,-0.374553800158969,0,0.557272727272727,0.609070435966436
concrete_benchmark_0126,126,regression,concrete,465,242,223,ar-0,pd-2,none,ir-1,0.520430107526882,0.333194357265199,0.334020524480596,0.332297799121135,-0.332359860486483,0.327741047225309,0.557777118926732,0.603446630109346
concrete_benchmark_0127,127,regression,concrete,465,244,221,ar-0,pd-2,none,ir-1,0.524731182795699,0.333296180394853,0.334328255882557,0.33215669433603,-0.318767884536253,0.366394497007435,0.557173058378459,0.60762943813566
concrete_benchmark_0128,128,regression,concrete,465,233,232,ar-0,pd-2,none,ir-1,0.501075268817204,0.333118153893879,0.335494957339515,0.330731105605804,-0.247932685437778,0.373472922574828,0.558753884860145,0.585442525686174
concrete_benchmark_0129,129,regression,concrete,465,244,221,ar-0,pd-2,none,ir-1,0.524731182795699,0.333324976087426,0.337777532243499,0.328409031734114,-0.290169593155498,0.37203106641962,0.557173058378459,0.60762943813566
concrete_benchmark_0130,130,regression,concrete,465,224,241,ar-0,pd-2,none,ir-1,0.481720430107527,0.333263354058723,0.334063365210817,0.332519775228562,-0.289258444347438,0.380790208436799,0.559480605364553,0.567227897729564
concrete_benchmark_0131,131,regression,concrete,465,228,237,ar-0,pd-2,none,ir-2,0.490322580645161,0.333330631739268,0.334331147303517,0.332368110436951,-0.331976654236209,0.901128942150052,0.55916427936931,0.575175514041463
concrete_benchmark_0132,132,regression,concrete,465,218,247,ar-0,pd-2,none,ir-2,0.468817204301075,0.333270285857473,0.333235999365105,0.33330054681025,-0.24851691344888,0.93895209471799,0.560765887902537,0.554790158572103
concrete_benchmark_0133,133,regression,concrete,465,250,215,ar-0,pd-2,none,ir-2,0.537634408602151,0.333219456905241,0.336069985742799,0.329904888489475,-0.383245414892157,0.900304665489907,0.556948837209302,0.619897350151199
concrete_benchmark_0134,134,regression,concrete,465,225,240,ar-0,pd-2,none,ir-2,0.483870967741935,0.333331092752624,0.33290058408633,0.333734694627275,-0.308566263882883,0.913445493221807,0.559925925925926,0.56872377173803
concrete_benchmark_0135,135,regression,concrete,465,243,222,ar-0,pd-2,none,ir-2,0.52258064516129,0.333305611639382,0.334452216424106,0.332050544239887,-0.205898990476158,0.898783088839635,0.557409261112965,0.605740562891313
concrete_benchmark_0136,136,regression,concrete,465,235,230,ar-0,pd-2,none,ir-3,0.505376344086022,0.333323124990729,0.33511602240169,0.331491251549095,-0.327438630686049,1.51497733836181,0.558297890841814,0.589470493192419
concrete_benchmark_0137,137,regression,concrete,465,227,238,ar-0,pd-2,none,ir-3,0.488172043010753,0.333319482547921,0.333733687960408,0.332924421083071,-0.27802226148357,1.49239556083394,0.55956395069041,0.573227828743774
concrete_benchmark_0138,138,regression,concrete,465,224,241,ar-0,pd-2,none,ir-3,0.481720430107527,0.33328651504936,0.33484012180807,0.3318424988089,-0.329265455199833,1.52952709533006,0.559480605364553,0.567227897729564
concrete_benchmark_0139,139,regression,concrete,465,215,250,ar-0,pd-2,none,ir-3,0.462365591397849,0.333333319751212,0.33246116953919,0.334083368933551,-0.230808754471306,1.51977812203776,0.560874418604651,0.548926255827006
concrete_benchmark_0140,140,regression,concrete,465,239,226,ar-0,pd-2,none,ir-3,0.513978494623656,0.333305411370238,0.335036271043691,0.331474988972206,-0.301396727923345,1.48566525070691,0.558133076609768,0.597426180920132
concrete_benchmark_0141,141,regression,concrete,465,214,251,ar-0,pd-2,scatter,ir-0,0.460215053763441,0.333212835081949,0.333710394800455,0.332788620819957,-0.29611683939824,0,0.560896600513832,0.546176518009132
concrete_benchmark_0142,142,regression,concrete,465,211,254,ar-0,pd-2,scatter,ir-0,0.453763440860215,0.333332925633362,0.332898214856904,0.333694043640577,-0.177203587121173,0,0.561480762771952,0.539727244986727
concrete_benchmark_0143,143,regression,concrete,465,227,238,ar-0,pd-2,scatter,ir-0,0.488172043010753,0.333333164092302,0.3349460239043,0.331794848221194,-0.277466532176619,0,0.55956395069041,0.573227828743774
concrete_benchmark_0144,144,regression,concrete,465,244,221,ar-0,pd-2,scatter,ir-0,0.524731182795699,0.333072776097308,0.333390468398573,0.332722020796364,-0.305256782584508,0,0.557173058378459,0.60762943813566
concrete_benchmark_0145,145,regression,concrete,465,245,220,ar-0,pd-2,scatter,ir-0,0.526881720430108,0.333283753847065,0.333097341992859,0.333491348866523,-0.287168853144717,0,0.557272727272727,0.609070435966436
concrete_benchmark_0146,146,regression,concrete,465,242,223,ar-0,pd-2,scatter,ir-1,0.520430107526882,0.33311852335257,0.334540650569932,0.331575228345386,-0.168458553941441,0.363851130982312,0.557777118926732,0.603446630109346
concrete_benchmark_0147,147,regression,concrete,465,245,220,ar-0,pd-2,scatter,ir-1,0.526881720430108,0.333150351824445,0.334444914604166,0.331708679637939,-0.269610941026429,0.353435530117795,0.557272727272727,0.609070435966436
concrete_benchmark_0148,148,regression,concrete,465,216,249,ar-0,pd-2,scatter,ir-1,0.464516129032258,0.333329329544174,0.33555634742593,0.331397458610603,-0.293276501803457,0.376728431844073,0.560780157667708,0.550477549932875
concrete_benchmark_0149,149,regression,concrete,465,233,232,ar-0,pd-2,scatter,ir-1,0.501075268817204,0.333216847109731,0.333340659958914,0.333092500584475,-0.28407629374873,0.382802662436159,0.558753884860145,0.585442525686174
concrete_benchmark_0150,150,regression,concrete,465,236,229,ar-0,pd-2,scatter,ir-1,0.50752688172043,0.333311144549798,0.336611330077229,0.329910079988777,-0.358604633220569,0.369216512120836,0.55832286655318,0.590763146654912
concrete_benchmark_0151,151,regression,concrete,465,236,229,ar-0,pd-2,scatter,ir-2,0.50752688172043,0.333308986261587,0.33514028601143,0.33142170791677,-0.347261286699008,0.898686904865338,0.55832286655318,0.590763146654912
concrete_benchmark_0152,152,regression,concrete,465,235,230,ar-0,pd-2,scatter,ir-2,0.505376344086022,0.333329972545782,0.334695366843733,0.331934895763093,-0.236066772447653,0.89473849861426,0.558297890841814,0.589470493192419
concrete_benchmark_0153,153,regression,concrete,465,230,235,ar-0,pd-2,scatter,ir-2,0.494623655913978,0.333310410453965,0.334545463130855,0.332101635493604,-0.301511000685476,0.908127587654925,0.55900092506938,0.579096934875548
concrete_benchmark_0154,154,regression,concrete,465,225,240,ar-0,pd-2,scatter,ir-2,0.483870967741935,0.333331355529831,0.333332329370589,0.33333044255412,-0.250868796423752,0.934736811857164,0.559925925925926,0.56872377173803
concrete_benchmark_0155,155,regression,concrete,465,231,234,ar-0,pd-2,scatter,ir-2,0.496774193548387,0.333300691013919,0.333519989840485,0.333084203710771,-0.363726688132223,0.914418745661358,0.558922577422578,0.580848488575315
concrete_benchmark_0156,156,regression,concrete,465,244,221,ar-0,pd-2,scatter,ir-3,0.524731182795699,0.333273361642088,0.333899629526682,0.332581916556835,-0.328853687858856,1.44890348815609,0.557173058378459,0.60762943813566
concrete_benchmark_0157,157,regression,concrete,465,231,234,ar-0,pd-2,scatter,ir-3,0.496774193548387,0.333323293622551,0.334062948975476,0.332593121030561,-0.317907275755486,1.47239989092736,0.558922577422578,0.580848488575315
concrete_benchmark_0158,158,regression,concrete,465,251,214,ar-0,pd-2,scatter,ir-3,0.539784946236559,0.333188762814739,0.335648128316553,0.330304179913078,-0.193618704629569,1.49630554041056,0.556354023159698,0.622030964694851
concrete_benchmark_0159,159,regression,concrete,465,241,224,ar-0,pd-2,scatter,ir-3,0.518279569892473,0.333277200193672,0.334443793161912,0.33202207115195,-0.249076682523662,1.50621601658898,0.557646710136337,0.601603095030033
concrete_benchmark_0160,160,regression,concrete,465,220,245,ar-0,pd-2,scatter,ir-3,0.473118279569892,0.333331523932535,0.333635085124776,0.333058938372155,-0.356680413465294,1.50751244359325,0.560315417439704,0.558746234990729
concrete_benchmark_0161,161,regression,concrete,465,230,235,ar-0,pd-2,cluster,ir-0,0.494623655913978,0.333165812742502,0.33297518141453,0.333352388084772,0.00701795985355637,0,0.55900092506938,0.579096934875548
concrete_benchmark_0162,162,regression,concrete,465,255,210,ar-0,pd-2,cluster,ir-0,0.548387096774194,0.333307034626036,0.334336291822754,0.332057222315737,0.000557312887509657,0,0.556153127917834,0.629717350541307
concrete_benchmark_0163,163,regression,concrete,465,242,223,ar-0,pd-2,cluster,ir-0,0.520430107526882,0.333324828435062,0.333572179453846,0.333056402665799,0.00106021090858246,0,0.557777118926732,0.603446630109346
concrete_benchmark_0164,164,regression,concrete,462,248,214,ar-0,pd-2,cluster,ir-0,0.536796536796537,0.33332774787405,0.333428090113456,0.333211463409692,0.000337331355246551,0,0.55696037458547,0.619375422703848
concrete_benchmark_0165,165,regression,concrete,449,234,215,ar-0,pd-2,cluster,ir-0,0.521158129175947,0.333331792465424,0.332962722642713,0.333733477760838,0.000214977307884968,0,0.558537070164977,0.605869057063794
concrete_benchmark_0166,166,regression,concrete,465,237,228,ar-0,pd-2,cluster,ir-1,0.509677419354839,0.333324850193753,0.334519493770173,0.332083049634054,0.000100940816839639,0.346866994599403,0.558127914723518,0.593293642882699
concrete_benchmark_0167,167,regression,concrete,465,209,256,ar-0,pd-2,cluster,ir-1,0.449462365591398,0.333194247415691,0.332349757938172,0.333883693903196,0.00131670223704985,0.400121894247299,0.561901913875598,0.536430077378379
concrete_benchmark_0168,168,regression,concrete,465,233,232,ar-0,pd-2,cluster,ir-1,0.501075268817204,0.333332671590659,0.333978125574493,0.332684435477585,0.00936204242870575,0.41013253985583,0.558753884860145,0.585442525686174
concrete_benchmark_0169,169,regression,concrete,465,225,240,ar-0,pd-2,cluster,ir-1,0.483870967741935,0.333273446490937,0.332294552331082,0.334191159765801,0.000942231169386031,0.410861748847351,0.559925925925926,0.56872377173803
concrete_benchmark_0170,170,regression,concrete,465,245,220,ar-0,pd-2,cluster,ir-1,0.526881720430108,0.333286708605855,0.334341401061046,0.332112164735302,0.00743371261264641,0.442701646388616,0.557272727272727,0.609070435966436
concrete_benchmark_0171,171,regression,concrete,465,220,245,ar-0,pd-2,cluster,ir-2,0.473118279569892,0.333268096686309,0.33322696061592,0.333305035198495,0.0028448415367077,0.975230891056998,0.560315417439704,0.558746234990729
concrete_benchmark_0172,172,regression,concrete,465,226,239,ar-0,pd-2,cluster,ir-2,0.486021505376344,0.333275973181916,0.330678101422654,0.335732538109085,0.000540398973124751,0.981691396713607,0.559429036916355,0.57075564932781
concrete_benchmark_0173,173,regression,concrete,465,228,237,ar-0,pd-2,cluster,ir-2,0.490322580645161,0.333130372312827,0.333033714395447,0.333223359676383,0.00328127851377291,0.978273749931427,0.55916427936931,0.575175514041463
concrete_benchmark_0174,174,regression,concrete,465,236,229,ar-0,pd-2,cluster,ir-2,0.50752688172043,0.333328673289511,0.331568026650127,0.335143138821802,0.00251953059421059,0.983576808097508,0.55832286655318,0.590763146654912
concrete_benchmark_0175,175,regression,concrete,465,237,228,ar-0,pd-2,cluster,ir-2,0.509677419354839,0.333319425791091,0.33286971332982,0.333786890060044,0.00364991395941145,0.99583670858065,0.558127914723518,0.593293642882699
concrete_benchmark_0176,176,regression,concrete,465,246,219,ar-0,pd-2,cluster,ir-3,0.529032258064516,0.333246837999761,0.334834723312983,0.331463186004087,0.00187314417900841,1.6081855913679,0.557077625570776,0.611814518773087
concrete_benchmark_0177,177,regression,concrete,465,212,253,ar-0,pd-2,cluster,ir-3,0.455913978494624,0.333283085499429,0.332927942931813,0.333580675318933,0.000867116622086139,1.59171160769688,0.561488552464762,0.5418292901286
concrete_benchmark_0178,178,regression,concrete,465,224,241,ar-0,pd-2,cluster,ir-3,0.481720430107527,0.333283741282211,0.334372302693503,0.332271966360513,0.00160979755099864,1.61028676282517,0.559480605364553,0.567227897729564
concrete_benchmark_0179,179,regression,concrete,465,228,237,ar-0,pd-2,cluster,ir-3,0.490322580645161,0.333316557645572,0.334231401109295,0.332436455072878,0.00255089034272437,1.57401620753333,0.55916427936931,0.575175514041463
concrete_benchmark_0180,180,regression,concrete,465,231,234,ar-0,pd-2,cluster,ir-3,0.496774193548387,0.333328988813534,0.335340821618798,0.331342948736543,0.00160176128915244,1.63599790455298,0.558922577422578,0.580848488575315
concrete_benchmark_0181,181,regression,concrete,465,228,237,ar-0,pd-3,none,ir-0,0.490322580645161,0.363665927471526,0.36361066505335,0.36371909131686,-0.35689664199514,0,0.55916427936931,0.575175514041463
concrete_benchmark_0182,182,regression,concrete,465,220,245,ar-0,pd-3,none,ir-0,0.473118279569892,0.363220545325751,0.365426843671751,0.361239379464038,-0.286403183579233,0,0.560315417439704,0.558746234990729
concrete_benchmark_0183,183,regression,concrete,465,217,248,ar-0,pd-3,none,ir-0,0.466666666666667,0.361915071217453,0.367511043904318,0.357018595116446,-0.38489352099557,0,0.560762617065558,0.552723729321202
concrete_benchmark_0184,184,regression,concrete,465,237,228,ar-0,pd-3,none,ir-0,0.509677419354839,0.364824582589661,0.36254125656136,0.367198039908552,-0.355761996328938,0,0.558127914723518,0.593293642882699
concrete_benchmark_0185,185,regression,concrete,465,240,225,ar-0,pd-3,none,ir-0,0.516129032258065,0.36623910987513,0.368381281367137,0.363954126950323,-0.372119168423426,0,0.557685185185185,0.599694134775606
concrete_benchmark_0186,186,regression,concrete,465,246,219,ar-0,pd-3,none,ir-1,0.529032258064516,0.36304740000806,0.365757748067034,0.360002899448666,-0.363778275751922,0.324380019839308,0.557077625570776,0.611814518773087
